item_id,item_name,item_price,item_cat,image_url,product_link,image_file
483,"RAKKESTADארון עם דלתות הזזה, שחור-חום, ‎117x176 ס""מ‏",₪ 995,Dresser wardrobe,https://www.ikea.com/pimg/0823992_pe776023_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/rakkestad-wardrobe-with-sliding-doors-black-brown-60453767/,483.jpg
484,"RAKKESTADארון 2 דלתות, שחור-חום, ‎79x176 ס""מ‏",₪ 695,Dresser wardrobe,https://www.ikea.com/pimg/0780372_pe760493_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/rakkestad-wardrobe-with-2-doors-black-brown-50453758/,484.jpg
485,"VISTHUSארון, אפור/לבן, ‎122x59x216 ס""מ‏","₪ 1,995",Dresser wardrobe,https://www.ikea.com/pimg/0592302_pe674454_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/visthus-wardrobe-grey-white-90493446/,485.jpg
486,"VIHALSארון בגדים, לבן/מראה, ‎245x57x200 ס""מ‏","₪ 2,690",Dresser wardrobe,https://www.ikea.com/pimg/1177293_pe895284_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-wardrobe-combination-white-mirror-glass-s49442186/,486.jpg
487,"PAX / FORSANDארון בגדים, אפור-בז'/אפור-בז', ‎200x60x236 ס""מ‏","₪ 2,965",Dresser wardrobe,https://www.ikea.com/pimg/1401416_pe969034_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-forsand-wardrobe-combination-grey-beige-grey-beige-s19581471/,487.jpg
488,"GODISHUSארון בגדים, לבן, ‎60x51x178 ס""מ‏",₪ 595,Dresser wardrobe,https://www.ikea.com/pimg/0721180_pe735622_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/godishus-wardrobe-white-50422494/,488.jpg
489,"PAX / ÅHEIMארון בגדים, לבן/מראה, ‎150x60x201 ס""מ‏","₪ 2,335",Dresser wardrobe,https://www.ikea.com/pimg/1197052_pe903366_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-aheim-wardrobe-combination-white-mirror-glass-s99502781/,489.jpg
490,"PAX / ÅHEIMארון בגדים, לבן/מראה, ‎50x38x236 ס""מ‏","₪ 1,427",Dresser wardrobe,https://www.ikea.com/pimg/1395743_pe967098_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-aheim-wardrobe-combination-white-mirror-glass-s29590328/,490.jpg
491,"PLATSAארון 4 דלתות, לבן/Fonnes לבן, ‎160x57x181 ס""מ‏","₪ 1,510",Dresser wardrobe,https://www.ikea.com/il/he/images/products/platsa-wardrobe-with-4-doors-white-fonnes-white__1052918_pe846527_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/platsa-wardrobe-with-4-doors-white-fonnes-white-s79425185/,491.jpg
492,"PAX / FORSANDארון, לבן/לבן, ‎250x60x236 ס""מ‏","₪ 3,305",Dresser wardrobe,https://www.ikea.com/pimg/1080484_pe858058_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-forsand-wardrobe-white-white-s49502726/,492.jpg
493,"PAX / BERGSBOארון בגדים, לבן/לבן, ‎100x60x236 ס""מ‏","₪ 1,115",Dresser wardrobe,https://www.ikea.com/pimg/0096110_pe235587_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-bergsbo-wardrobe-combination-white-white-s59552787/,493.jpg
494,"LENNARTיחידת מגירות, לבן",₪ 79,Dresser cabinet,https://www.ikea.com/pimg/0395412_pe564513_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lennart-drawer-unit-white-30326177/,494.jpg
495,"IDÅSENארון עם דלתות ומגירות, ירוק כהה, ‎80x47x119 ס""מ‏","₪ 1,395",Dresser cabinet,https://www.ikea.com/pimg/1020153_pe831807_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/idasen-cabinet-with-doors-and-drawers-dark-green-90496398/,495.jpg
496,"ALEXיחידת מגירות עם גלגלים, לבן, ‎67x66 ס""מ‏",₪ 695,Dresser cabinet,https://www.ikea.com/pimg/0977785_pe813769_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/alex-drawer-unit-on-castors-white-80485423/,496.jpg
497,"GALANTארונית עם דלתות, פורניר מילה בגוון שחור, ‎80x120 ס""מ‏","₪ 1,195",Dresser cabinet,https://www.ikea.com/pimg/0612974_pe686106_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/galant-cabinet-with-doors-black-stained-ash-veneer-50365139/,497.jpg
498,"ALEXיחידת מגירות, לבן, ‎36x70 ס""מ‏",₪ 395,Dresser cabinet,https://www.ikea.com/pimg/0977775_pe813763_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/alex-drawer-unit-white-00473546/,498.jpg
499,"TROTTENארון עם דלתות הזזה, לבן, ‎80x55x110 ס""מ‏",₪ 995,Dresser cabinet,https://www.ikea.com/pimg/1009401_pe827582_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/trotten-cabinet-with-sliding-doors-white-60474760/,499.jpg
500,"ALEXיחידת אחסון, שחור-חום, ‎36x70 ס""מ‏",₪ 295,Dresser cabinet,https://www.ikea.com/pimg/1209803_pe909446_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/alex-storage-unit-black-brown-70563765/,500.jpg
501,"IDÅSENארון גבוה עם מגירה ודלתות, ירוק כהה, ‎45x172 ס""מ‏","₪ 1,295",Dresser cabinet,https://www.ikea.com/pimg/1020158_pe831810_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/idasen-high-cabinet-with-drawer-and-doors-dark-green-10496401/,501.jpg
502,"TROTTENארון עם דלתות הזזה, לבן, ‎160x110 ס""מ‏","₪ 1,990",Dresser cabinet,https://www.ikea.com/pimg/1020746_pe831974_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/trotten-cabinet-with-sliding-doors-white-s59429660/,502.jpg
503,"TROTTENארון עם דלתות הזזה, לבן, ‎80x55x75 ס""מ‏",₪ 795,Dresser cabinet,https://www.ikea.com/pimg/1009414_pe827586_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/trotten-cabinet-with-sliding-doors-white-40474761/,503.jpg
504,"FRYKSÅSיחידת אחסון על גלגלים, רטאן, ‎37x53 ס""מ‏",₪ 545,Dresser cabinet,https://www.ikea.com/pimg/1323404_pe942692_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/fryksas-storage-unit-on-castors-rattan-90574174/,504.jpg
505,"GALANTיחידת מגירות עם גלגלים, פורניר מילה בגוון שחור, ‎45x55 ס""מ‏",₪ 995,Dresser cabinet,https://www.ikea.com/pimg/0613253_pe686183_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/galant-drawer-unit-on-castors-black-stained-ash-veneer-60365153/,505.jpg
506,"HELMERיחידת מגירות עם גלגלים, לבן, ‎28x69 ס""מ‏",₪ 325,Dresser cabinet,https://www.ikea.com/pimg/0175264_pe328644_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/helmer-drawer-unit-on-castors-white-10251045/,506.jpg
507,"TROTTENיחידת 3 מגירות עם גלגלים, לבן",₪ 495,Dresser cabinet,https://www.ikea.com/pimg/1009427_pe827592_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/trotten-drawer-unit-w-3-drawers-on-castors-white-80485098/,507.jpg
508,"ALEXיחידת 9 מגירות, לבן, ‎36x116 ס""מ‏",₪ 645,Dresser cabinet,https://www.ikea.com/pimg/0977781_pe813766_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/alex-drawer-unit-with-9-drawers-white-90486139/,508.jpg
509,"TROTTENארון עם דלתות הזזה, לבן, ‎80x55x180 ס""מ‏","₪ 1,195",Dresser cabinet,https://www.ikea.com/pimg/1009412_pe827584_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/trotten-cabinet-with-sliding-doors-white-80474759/,509.jpg
510,"GALANTיחידת מגירות, פורניר מילה בגוון שחור, ‎80x80 ס""מ‏","₪ 1,995",Dresser cabinet,https://www.ikea.com/pimg/0613219_pe686155_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/galant-drawer-unit-black-stained-ash-veneer-30365159/,510.jpg
511,"GALANTארון עם דלתות הזזה, לבן, ‎160x120 ס""מ‏","₪ 2,295",Dresser cabinet,https://www.ikea.com/pimg/0613083_pe686153_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/galant-cabinet-with-sliding-doors-white-30365135/,511.jpg
512,"GALANTקומבינצית אחסון עם דלתות הזזה, לבן, ‎320x120 ס""מ‏","₪ 4,590",Dresser cabinet,https://www.ikea.com/pimg/0651942_pe707221_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/galant-storage-combination-w-sliding-doors-white-s09285616/,512.jpg
513,"ÖVNINGעגלת אחסון, לבן/אפור-ירוק, ‎54x33 ס""מ‏",₪ 350,Dresser cabinet,https://www.ikea.com/pimg/1135029_pe878906_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/oevning-trolley-white-grey-green-00517003/,513.jpg
514,"MICKEיחידת מגירות עם גלגלים, לבן, ‎35x75 ס""מ‏",₪ 345,Dresser cabinet,https://www.ikea.com/pimg/0627113_pe693172_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/micke-drawer-unit-on-castors-white-90213078/,514.jpg
515,"ALEXיחידת מגירות עם גלגלים, לבן/שחור, ‎36x50 ס""מ‏",₪ 340,Dresser cabinet,https://www.ikea.com/il/he/images/products/alex-drawer-unit-on-castors-white-black__1411374_pe973108_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/alex-drawer-unit-on-castors-white-black-s59582666/,515.jpg
516,"TROTTENקומבינציית ארון, לבן, ‎240x180 ס""מ‏","₪ 3,185",Dresser cabinet,https://www.ikea.com/pimg/1038432_pe839673_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/trotten-cabinet-combination-white-s19441838/,516.jpg
517,"ALEXיחידת מגירות עם גלגלים, שחור-כחול, ‎36x76 ס""מ‏",₪ 440,Dresser cabinet,https://www.ikea.com/il/he/images/products/alex-drawer-unit-on-castors-black-blue__1494822_pe1004901_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/alex-drawer-unit-on-castors-black-blue-s19582673/,517.jpg
518,"KLEPPSTADארון עם דלתות הזזה, לבן, ‎117x176 ס""מ‏",₪ 945,Wardrobe sliding,https://www.ikea.com/pimg/0823547_pe775917_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/kleppstad-wardrobe-with-sliding-doors-white-90437238/,518.jpg
519,"PAX / HASVIKארון, לבן/לבן, ‎200x66x201 ס""מ‏","₪ 2,400",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-hasvik-wardrobe-white-white__1119867_pe873628_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-hasvik-wardrobe-white-white-s39503156/,519.jpg
520,"HAUGAארון עם דלתות הזזה, אפור, ‎118x55x199 ס""מ‏","₪ 1,395",Wardrobe sliding,https://www.ikea.com/pimg/0898795_pe782656_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/hauga-wardrobe-with-sliding-doors-grey-60407271/,520.jpg
521,"RAKKESTADארון עם דלתות הזזה, שחור-חום, ‎117x176 ס""מ‏",₪ 995,Wardrobe sliding,https://www.ikea.com/pimg/0823992_pe776023_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/rakkestad-wardrobe-with-sliding-doors-black-brown-60453767/,521.jpg
522,"PAX / AULIארון עם דלתות הזזה, לבן/מראה, ‎150x66x201 ס""מ‏","₪ 2,665",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass__1149172_pe883871_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s99561351/,522.jpg
523,"PAX / HASVIKארון עם דלתות הזזה, אפור-בז'/אפור-בז', ‎150x66x201 ס""מ‏","₪ 1,950",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-hasvik-wardrobe-with-sliding-doors-grey-beige-grey-beige__1190115_pe900100_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-hasvik-wardrobe-with-sliding-doors-grey-beige-grey-beige-s19562236/,523.jpg
524,"PAX / MEHAMN/AULIארון עם דלתות הזזה, לבן דו צדדי/ירוק בהיר מראה, ‎200x66x201 ס""מ‏","₪ 3,020",Wardrobe sliding,https://www.ikea.com/pimg/1293634_pe935232_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-light-green-mirror-glass-s29551732/,524.jpg
525,"PAX / AULIארון עם דלתות הזזה, לבן/מראה, ‎150x43x236 ס""מ‏","₪ 3,280",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass__1149038_pe883845_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s59561329/,525.jpg
526,"PAX / MEHAMNארון בגדים, לבן דו צדדי/לבן גוון אלון מולבן, ‎200x43x236 ס""מ‏","₪ 3,930",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-mehamn-wardrobe-combination-white-double-sided-white-white-stained-oak-effect__1149558_pe884095_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-mehamn-wardrobe-combination-white-double-sided-white-white-stained-oak-effect-s29502614/,526.jpg
527,"PAX / GRIMOארון בגדים, לבן/לבן, ‎200x66x201 ס""מ‏","₪ 2,770",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-grimo-wardrobe-combination-white-white__1190125_pe900110_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-grimo-wardrobe-combination-white-white-s69502848/,527.jpg
528,"PAX / MEHAMNארון בגדים, לבן/דו צדדי גוון אלון מולבן, ‎150x43x236 ס""מ‏","₪ 3,020",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-mehamn-wardrobe-combination-white-double-sided-white-stained-oak-effect__1149176_pe883873_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-mehamn-wardrobe-combination-white-double-sided-white-stained-oak-effect-s49500303/,528.jpg
529,"PAX / GRIMOארון, לבן/לבן, ‎150x66x236 ס""מ‏","₪ 3,025",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-grimo-wardrobe-white-white__1190124_pe900107_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-grimo-wardrobe-white-white-s29502647/,529.jpg
530,"PAX / HASVIKארון בגדים, לבן/לבן, ‎150x66x201 ס""מ‏","₪ 1,915",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-hasvik-wardrobe-combination-white-white__1190120_pe900103_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-hasvik-wardrobe-combination-white-white-s89503168/,530.jpg
531,"PAX / MEHAMNארון עם דלתות הזזה, לבן לבן/דו צדדי לבן, ‎220x66x236 ס""מ‏","₪ 5,010",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-mehamn-wardrobe-with-sliding-doors-white-white-double-sided-white__1443290_pe987105_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-mehamn-wardrobe-with-sliding-doors-white-white-double-sided-white-s59607105/,531.jpg
532,"PAX / HASVIKארון בגדים, לבן/לבן, ‎150x43x201 ס""מ‏","₪ 2,175",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-hasvik-wardrobe-combination-white-white__1190107_pe900094_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-hasvik-wardrobe-combination-white-white-s79503003/,532.jpg
533,"PAX / GRIMOארון עם דלתות הזזה, לבן/זכוכית שקופה לבן, ‎150x66x236 ס""מ‏","₪ 3,590",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white__1328049_pe944629_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s99502880/,533.jpg
534,"PAX / MEHAMNארון עם דלתות הזזה, אפור-בז'/דו צדדי אפור-בז', ‎150x66x236 ס""מ‏","₪ 2,870",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-mehamn-wardrobe-with-sliding-doors-grey-beige-double-sided-grey-beige__1032021_pe836741_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-mehamn-wardrobe-with-sliding-doors-grey-beige-double-sided-grey-beige-s79562243/,534.jpg
535,"PAX / HASVIKארון, לבן/לבן, ‎200x66x236 ס""מ‏","₪ 2,705",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-hasvik-wardrobe-white-white__1190092_pe900084_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-hasvik-wardrobe-white-white-s69502546/,535.jpg
536,"HAUGAארון בגדים, לבן, ‎258x55x199 ס""מ‏","₪ 3,385",Wardrobe sliding,https://www.ikea.com/il/he/images/products/hauga-wardrobe-combination-white__0914348_pe783953_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/hauga-wardrobe-combination-white-s79388164/,536.jpg
537,"PAX / MEHAMNארון, לבן/דו צדדי לבן, ‎250x66x201 ס""מ‏","₪ 4,705",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-mehamn-wardrobe-white-double-sided-white__1149168_pe883868_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-mehamn-wardrobe-white-double-sided-white-s99502352/,537.jpg
538,"PAX / HASVIKארון בגדים, לבן/לבן, ‎150x66x201 ס""מ‏","₪ 2,615",Wardrobe sliding,https://www.ikea.com/pimg/1190122_pe900105_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-hasvik-wardrobe-combination-white-white-s59515610/,538.jpg
539,"PAX / AULIארון עם דלתות הזזה, לבן/מראה, ‎150x66x236 ס""מ‏","₪ 3,070",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass__1030195_pe836181_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s39561311/,539.jpg
540,"PAX / GRIMOארון עם דלתות הזזה, לבן/לבן, ‎150x43x201 ס""מ‏","₪ 2,635",Wardrobe sliding,https://www.ikea.com/pimg/1407614_pe971544_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-grimo-wardrobe-with-sliding-doors-white-white-s39590139/,540.jpg
541,"PAX / HOKKSUNDארון בגדים, לבן/מבריק אפור בהיר, ‎200x66x236 ס""מ‏","₪ 4,285",Wardrobe sliding,https://www.ikea.com/il/he/images/products/pax-hokksund-wardrobe-combination-white-high-gloss-light-grey__1038609_pe839756_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-hokksund-wardrobe-combination-white-high-gloss-light-grey-s39503038/,541.jpg
542,"GODISHUSארון בגדים, לבן, ‎60x51x178 ס""מ‏",₪ 595,Wardrobe kids,https://www.ikea.com/pimg/0721180_pe735622_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/godishus-wardrobe-white-50422494/,542.jpg
543,"SMÅSTAD / PLATSAארון, לבן לבן/עם 4 מגירות, ‎60x57x181 ס""מ‏","₪ 1,205",Wardrobe kids,https://www.ikea.com/il/he/images/products/smastad-platsa-wardrobe-white-white-with-4-drawers__0925816_pe788905_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-4-drawers-s69428325/,543.jpg
544,"SMÅGÖRAארון בגדים, לבן, ‎80x50x187 ס""מ‏",₪ 795,Wardrobe kids,https://www.ikea.com/pimg/0772938_pe756155_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smagoera-wardrobe-white-10460888/,544.jpg
545,"SMÅSTAD / PLATSAארון, לבן לבן/עם 3 מדפים, ‎60x57x123 ס""מ‏",₪ 820,Wardrobe kids,https://www.ikea.com/pimg/1099932_pe866001_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-3-shelves-s49483313/,545.jpg
546,"SUNDVIKארון בגדים, לבן, ‎80x50x171 ס""מ‏","₪ 1,395",Wardrobe kids,https://www.ikea.com/pimg/0626568_pe692872_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/sundvik-wardrobe-white-10269696/,546.jpg
547,"SMÅSTAD / PLATSAארון, לבן לבן/עם 3 מגירות, ‎60x42x181 ס""מ‏","₪ 1,145",Wardrobe kids,https://www.ikea.com/il/he/images/products/smastad-platsa-wardrobe-white-white-with-3-drawers__0925776_pe788879_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-3-drawers-s69426208/,547.jpg
548,"SMÅSTAD / PLATSAארון, לבן לבן/עם 4 מגירות, ‎60x42x181 ס""מ‏","₪ 1,115",Wardrobe kids,https://www.ikea.com/il/he/images/products/smastad-platsa-wardrobe-white-white-with-4-drawers__0925816_pe788905_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-4-drawers-s99426363/,548.jpg
549,"BUSUNGEארון בגדים, לבן, ‎80x139 ס""מ‏",₪ 795,Wardrobe kids,https://www.ikea.com/pimg/0642649_pe701364_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/busunge-wardrobe-white-20305707/,549.jpg
550,"SMÅSTAD / PLATSAארון, לבן לבן/עם 2 שידות מגירה, ‎180x57x133 ס""מ‏","₪ 2,140",Wardrobe kids,https://www.ikea.com/pimg/1102521_pe867011_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-2-chest-of-drawers-s79484599/,550.jpg
551,"SMÅSTAD / PLATSAארון, לבן/כחול, ‎60x42x123 ס""מ‏",₪ 675,Wardrobe kids,https://www.ikea.com/pimg/1242792_pe920397_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-blue-s89548954/,551.jpg
552,"SMÅSTAD / PLATSAארון, לבן לבן/עם 3 מגירות, ‎60x57x181 ס""מ‏","₪ 1,240",Wardrobe kids,https://www.ikea.com/il/he/images/products/smastad-platsa-wardrobe-white-white-with-3-drawers__0925776_pe788879_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-3-drawers-s89428310/,552.jpg
553,"SMÅSTAD / PLATSAארון, לבן/לבן, ‎60x57x181 ס""מ‏","₪ 1,050",Wardrobe kids,https://www.ikea.com/pimg/1242812_pe920402_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-s19549990/,553.jpg
554,"SMÅSTADארון, לבן/לבן, ‎60x42x181 ס""מ‏",₪ 975,Wardrobe kids,https://www.ikea.com/pimg/1242822_pe920411_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-wardrobe-white-white-s09549071/,554.jpg
555,"SMÅSTAD / PLATSAארון, לבן לבן/עם 2 מוטות תלייה, ‎60x57x181 ס""מ‏",₪ 915,Wardrobe kids,https://www.ikea.com/il/he/images/products/smastad-platsa-wardrobe-white-white-with-2-clothes-rails__0925744_pe788857_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-2-clothes-rails-s99428277/,555.jpg
556,"SMÅSTAD / PLATSAארון, לבן לבן/עם 2 מוטות תלייה, ‎60x42x181 ס""מ‏",₪ 860,Wardrobe kids,https://www.ikea.com/il/he/images/products/smastad-platsa-wardrobe-white-white-with-2-clothes-rails__0925744_pe788857_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-with-2-clothes-rails-s09426305/,556.jpg
557,"SMÅSTAD / PLATSAארון, לבן/לבן, ‎60x42x123 ס""מ‏",₪ 745,Wardrobe kids,https://www.ikea.com/il/he/images/products/smastad-platsa-wardrobe-white-white__0922429_pe788173_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-white-s89426146/,557.jpg
558,"SMÅSTAD / PLATSAארון, לבן מפוספס/כחול עם 3 מגירות, ‎60x57x181 ס""מ‏","₪ 1,165",Wardrobe kids,https://www.ikea.com/pimg/1268021_pe928592_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-stripe-blue-with-3-drawers-s69549916/,558.jpg
559,"SMÅSTAD / PLATSAארון, לבן/ירוק בהיר, ‎60x57x123 ס""מ‏",₪ 815,Wardrobe kids,https://www.ikea.com/pimg/1240266_pe919245_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-light-green-s99544093/,559.jpg
560,"SMÅSTAD / PLATSAארון, לבן כחול/עם 2 מוטות תלייה, ‎60x42x181 ס""מ‏",₪ 850,Wardrobe kids,https://www.ikea.com/pimg/1242796_pe920399_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smastad-platsa-wardrobe-white-blue-with-2-clothes-rails-s99548977/,560.jpg
561,"KLEPPSTADארון 3 דלתות, לבן, ‎117x176 ס""מ‏",₪ 845,Wardrobe hinged,https://www.ikea.com/pimg/0753594_pe748782_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/kleppstad-wardrobe-with-3-doors-white-00441758/,561.jpg
562,"KLEPPSTADארון 2 דלתות, לבן, ‎79x176 ס""מ‏",₪ 595,Wardrobe hinged,https://www.ikea.com/pimg/0733324_pe748781_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/kleppstad-wardrobe-with-2-doors-white-80437234/,562.jpg
563,"PAX / FORSANDארון בגדים, לבן/לבן, ‎150x60x236 ס""מ‏","₪ 1,930",Wardrobe hinged,https://www.ikea.com/il/he/images/products/pax-forsand-wardrobe-combination-white-white__1197032_pe903358_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-forsand-wardrobe-combination-white-white-s69502768/,563.jpg
564,"RAKKESTADארון 3 דלתות, שחור-חום, ‎117x176 ס""מ‏",₪ 895,Wardrobe hinged,https://www.ikea.com/pimg/0823987_pe776018_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/rakkestad-wardrobe-with-3-doors-black-brown-70453762/,564.jpg
565,"BRIMNESארון 2 דלתות, לבן, ‎78x190 ס""מ‏",₪ 795,Wardrobe hinged,https://www.ikea.com/pimg/0140624_pe300605_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/brimnes-wardrobe-with-2-doors-white-40400478/,565.jpg
566,"BRIMNESארון 3 דלתות, לבן, ‎117x190 ס""מ‏","₪ 1,100",Wardrobe hinged,https://www.ikea.com/pimg/0176787_pe329567_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/brimnes-wardrobe-with-3-doors-white-40407922/,566.jpg
567,"PLATSAארון עם 12 דלתות, לבן/Fonnes לבן, ‎240x57x251 ס""מ‏","₪ 3,965",Wardrobe hinged,https://www.ikea.com/il/he/images/products/platsa-wardrobe-with-12-doors-white-fonnes-white__1017873_pe830969_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/platsa-wardrobe-with-12-doors-white-fonnes-white-s39424951/,567.jpg
568,"PLATSAארון 5 דלתות, לבן דלת זכוכית STRAUMEN/FONNES לבן, ‎220x57x181 ס""מ‏","₪ 2,865",Wardrobe hinged,https://www.ikea.com/pimg/1394362_pe966519_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/platsa-wardrobe-with-5-doors-white-straumen-mirror-glass-fonnes-white-s79586692/,568.jpg
569,"VISTHUSארון, אפור/לבן, ‎122x59x216 ס""מ‏","₪ 1,995",Wardrobe hinged,https://www.ikea.com/pimg/0592302_pe674454_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/visthus-wardrobe-grey-white-90493446/,569.jpg
